num,clean_id,loja_nome,destino_atual,score_atual,wl,vivino_id_atual,vivino_nome_atual,llm
363,589360,2022 donnhoff niederhauser hermannshohle riesling spatlese,A,0.783,3,51952,donnhoff — niederhauser hermannshohle riesling spatlese,W|donnhoff|niederhauser hermannshohle riesling spatlese|DE|w
364,3554833,2022 duclot collection,A,0.588,4,1510437,collection — khvanchkara,X|duclot|collection|??|?
365,991415,2022 famiglia peraccini bianco appasimento,C2,0.367,2,0,,W|famiglia peraccini|bianco appasimento|IT|w
366,466462,2022 frankly this wine was made by bob sambo wine,A,0.788,4,1727835,frankly bob made this — sambo wine,X|frankly this wine was made by bob sambo|wine|??|?
367,3058781,2022 gaston pierre ravaut aloxecorton premier cru future arrival,A,0.636,4,18052,domaine gaston pierre ravaut — aloxecorton premier cru,W|gaston pierre ravaut|aloxe-corton premier cru|FR|r
368,451675,2022 hay shed hill vineyard series cabernet sauvignon,A,0.784,7,187730,hay shed hill — cabernet sauvignon,W|hay shed hill vineyard series|cabernet sauvignon|AU|r
369,878641,2022 hochkirch riesling towards laidlaws,A,0.860,5,1613337,hochkirch — towards laidlaws riesling,W|hochkirch|riesling towards laidlaws|AU|w
370,3021666,2022 le marquis de calon segur saintestephe future arrival,B,0.381,3,0,,W|le marquis de calon segur|saint-estèphe|FR|r
371,1044211,2022 maison champy pommard,A,0.483,5,585607,chateau de pommard — pommard,W|maison champy|pommard|FR|r
372,914021,2022 maison glandien les roches rouge vdf,A,0.764,5,1617967,maison glandien — les roches rouge,W|maison glandien|les roches rouge vdf|FR|r
373,1012256,2022 oberkircher gewurztraminer auslese,B,0.250,4,0,,W|oberkircher|gewurztraminer auslese|DE|w
374,822163,2022 pernot belicard bienvenues batard montrachet grand cru,A,0.566,3,1336898,alvina pernot — bienvenues batard montrachet grand cru,W|pernot belicard|bienvenues-batard-montrachet grand cru|FR|w
375,1107846,2022 piattelli vineyards reserve cabernet sauvignon mendoza argentina,A,0.690,6,556153,piattelli — cabernet sauvignon reserve,W|piattelli vineyards|reserve cabernet sauvignon mendoza|AR|r
376,944704,2022 pinot sekt brut,A,0.548,4,1168778,vitis straznice — pinot noir sekt brut nature,W|pinot sekt|brut|DE|s
377,3885827,2022 raphael bartucci,D,0,0,0,,X|raphael|bartucci|??|?
378,1756199,2022 roterfaden pinot noir trocken,A,0.648,5,731100,weingut roterfaden — pinot noir,W|roterfaden|pinot noir trocken|DE|r
379,137389,2022 sea smoke estate vineyard chardonnay sta rita hills california,A,0.530,5,547045,sea smoke — chardonnay,W|sea smoke estate vineyard|chardonnay sta rita hills california|US|w
380,454722,2022 shadow point chardonnay,A,0.855,6,1401863,shadow point — chardonnay,W|shadow point|chardonnay|US|w
381,928768,2022 spatburgunder weiherbst vdpgutswein 0,C2,0.092,2,0,,W|spatburgunder|weiherbst vdpgutswein 0|DE|r
382,2070206,2022 stephane bernaudeau les coqueries loire vin de france,A,0.594,4,1353417,stephane bernaudeau — les coqueries,W|stephane bernaudeau|les coqueries loire vin de france|FR|w
383,2146639,2022 tellus vinea vignobles pueyo bordeaux france,A,0.588,5,114958,vignobles pueyo — tellus vinea bordeaux,W|tellus vinea vignobles pueyo|bordeaux|FR|r
384,1746575,2022 terra sara verdejo,A,0.448,3,1145150,can terra ibiza — besos verdejo,W|terra sara|verdejo|ES|w
385,1580564,2022 terrazze delletna carusu etna rosso,A,0.573,5,219873,terrazze dell etna — carusu rosso,W|terrazze dell'etna|carusu etna rosso|IT|r
386,2984551,2022 the vice brooklynites 30 orange of gewurztraminer los carneros ca,A,0.720,3,1427774,the vice — brooklynites 20 orange of gewurztraminer,W|the vice|brooklynites 30 orange of gewurztraminer los carneros ca|US|w
387,3039171,2022 thibault ligerbelair charmeschambertin grand cru aux charmes future arrival,A,0.670,2,758564,thibault ligerbelair — charmeschambertin grand cru aux charmes,W|thibault liger-belair|charmes-chambertin grand cru aux charmes|FR|r
388,190300,2022 tiberi cri cro frizzante rosso,A,0.313,5,467720,tiberi mireno — rosso,W|tiberi|cri cro frizzante rosso|IT|r
389,2870631,2022 tiberio montepulciano dabruzzo,A,0.458,5,1139995,santangelo dabruzzo — cerasuolo montepulciano dabruzzo,W|tiberio|montepulciano d'abruzzo|IT|r
390,625892,2022 valentin morel cotes du jura en bois darnaux poulsard,B,0.403,3,0,,W|valentin morel|cotes du jura en bois darnaux poulsard|FR|r
391,1741149,2022 vina progreso tannat uruguay overground,A,0.705,4,1613375,vina progreso — overground viognier,W|vina progreso|tannat uruguay overground|UY|r
392,2452831,2022 vinho do porto vintage quinta do noval,A,0.392,3,1147163,quinta do vallado — vintage porto,W|vinho do porto|vintage quinta do noval|PT|f
393,2172502,2022 weingut wasenhaus hohlen chardonnay baden germany,A,0.495,6,1489795,wasenhaus — chardonnay,W|weingut wasenhaus|hohlen chardonnay baden germany|DE|w
394,443490,2022 yalumba the steeple shiraz,A,0.860,5,510030,yalumba — the steeple shiraz,W|yalumba|the steeple shiraz|AU|r
395,2585852,2023 alice olivier de moor bourgogne aligote burgundy france,A,0.463,6,1214157,olivier defrance — bourgogne aligote,W|alice olivier de moor|bourgogne aligote|FR|w
396,806061,2023 alternate series malbec,B,0.448,4,0,,W|alternate series|malbec|AR|r
397,2067586,2023 bernhard huber malterdinger chardonnay alte reben baden germany,A,0.679,3,1191027,bernhard huber — malterdinger alte reben chardonnay,W|bernhard huber|malterdinger chardonnay alte reben baden germany|DE|w
398,279115,2023 bio sauvignon blanc geboch sudtirol italien,B,0.245,3,0,,W|bio sauvignon blanc|geboch sudtirol italien|IT|w
399,3657075,2023 casabianca chianti colli senesi,A,0.635,5,59641,fattoria casabianca — chianti colli senesi,W|casabianca|chianti colli senesi|IT|r
400,1671677,2023 cederberg five generations chenin blanc western cape,A,0.726,6,53310,cederberg — five generations chenin blanc,W|cederberg|five generations chenin blanc western cape|ZA|w
401,3017144,2023 chateau beausejour becot premier grand cru classe b saintemilion grand cru future arrival,A,0.636,5,25715,chateau beausejour becot — saintemilion grand cru premier grand cru classe,W|chateau beausejour becot|premier grand cru classe b saint-emilion grand cru|FR|r
402,2812157,2023 chateau les carmes hautbrion,A,0.820,6,132663,chateau les carmes hautbrion — pessacleognan,W|chateau les carmes haut-brion|??|FR|r
403,1663126,2023 chateau margaux,A,0.733,5,230155,chateau margaux — margaux du chateau margaux,W|chateau margaux|??|FR|r
404,3027338,2023 chateau troplong mondot premier grand cru classe b saintemilion grand cru future arrival,A,0.656,5,52487,chateau troplong mondot — saintemilion grand cru premier grand cru classe,W|chateau troplong mondot|premier grand cru classe b saint-emilion grand cru|FR|r
405,932065,2023 clonakilla viognier,A,0.847,5,18223,clonakilla — viognier,W|clonakilla|viognier|IE|w
406,1764162,2023 colome autentico malbec salta argentina,A,0.670,6,212388,colome — autentico malbec,W|colome|autentico malbec salta argentina|AR|r
407,1740986,2023 cos terre siciliane zibibbo in pithos,A,0.617,2,729628,cos — zibibbo in pithos,W|cos|terre siciliane zibibbo in pithos|IT|w
408,2143449,2023 dalton estate cabernet sauvignon kosher,A,0.679,4,1251090,dalton — estate m cabernet sauvignon,W|dalton estate|cabernet sauvignon kosher|IL|r
409,1496620,2023 divergent vaux beaujolais l ether creatif,B,0.245,5,0,,W|divergent vaux|beaujolais l ether creatif|FR|r
410,2968177,2023 domaine berthautgerbet gevreychambertin,A,0.805,4,1373621,domaine berthautgerbet — combe du dessus gevreychambertin,W|domaine berthaut-gerbet|gevreychambertin|FR|r
411,878788,2023 domaine collotte bourgogne blanc,A,0.500,6,1621929,domaine de luniversite de bourgogne — bourgogne blanc,W|domaine collotte|bourgogne blanc|FR|w
412,3195416,2023 domaine la soufrandiere saintveran cuvee la combe desroches burgundy france,A,0.723,6,1501705,la soufrandiere — cuvee la combe desroches saintveran,W|domaine la soufrandiere|saint-veran cuvee la combe desroches burgundy france|FR|w
413,3553230,2023 domaine mongeard mugneret vosne romanee les maizieres hautes,A,0.463,6,421262,b mugneret gouachon — vosne romanee,W|domaine mongeard-mugneret|vosne-romanee les maizieres hautes|FR|r
414,2297796,2023 domaine robert chevillon bourgogne passetoutgrains,A,0.759,6,37699,domaine robert chevillon — bourgogne,W|domaine robert chevillon|bourgogne passetoutgrains|FR|r
415,3050973,2023 domaine tempier tourtine bandol future arrival,A,0.584,3,50691,domaine tempier — bandol cuvee la tourtine,W|domaine tempier|tourtine bandol|FR|r
416,773840,2023 domaine vacheron sancerre blanc,A,0.920,5,31018,domaine vacheron — sancerre les romains,W|domaine vacheron|sancerre blanc|FR|w
417,1105576,2023 domaine vincent wengier chablis,A,0.840,6,1188370,domaine vincent wengier — petit chablis,W|domaine vincent wengier|chablis|FR|w
418,270140,2023 durnsteiner burg riesling reserve weingut fj gritsch,B,0.323,5,0,,W|durnsteiner|burg riesling reserve weingut fj gritsch|AT|w
419,1741820,2023 envinate vidueno de santiago del teide ycoden daute isora tenerife canary isles,A,0.555,3,842010,envinate — vidueno de santiago del teide,W|envinate|vidueno de santiago del teide ycoden daute isora tenerife canary isles|ES|w
420,1549146,2023 font du loup la ferme du pasteur ko,A,0.525,3,1580829,chateau de la font du loup — beatus chateauneufdupape,W|font du loup|la ferme du pasteur ko|FR|r
421,2836142,2023 henri prudhon fils saintaubin 1er cru en remilly,A,0.789,5,53830,henri prudhon fils — saintaubin 1er cru en remilly,W|henri prudhon fils|saintaubin 1er cru en remilly|FR|w
422,1700431,2023 koshu kayagatake grace winery,A,0.590,5,1247029,domaine kayagatake — koshu,W|koshu|kayagatake grace winery|JP|w
423,1741396,2023 menina duva ciste vinho tinto,A,0.655,5,1156976,menina duva — tinto,W|menina duva|ciste vinho tinto|PT|r
424,1741795,2023 model farm pinot noir alta heights mendocino ridge,A,0.569,4,1616946,model farm — pinot noir,W|model farm|pinot noir alta heights mendocino ridge|US|r
425,472142,2023 mystery hunter valley shiraz deal no 5831,A,0.562,6,1242093,mystery — heathcote shiraz,X|mystery|hunter valley shiraz deal no 5831|??|?
426,3886437,2023 no control,D,0,0,0,,X|no control|??|??|?
427,619067,2023 pinot gris,C2,0.483,2,0,,W|pinot gris|??|??|w
428,438111,2023 small lot york rd gamay noir niagara,A,0.458,4,1178092,small island — gamay,W|small lot york rd|gamay noir niagara|CA|r
429,504774,2023 spinifex grenache gris,A,0.855,6,1613638,spinifex — grenache gris,W|spinifex|grenache gris|AU|w
430,1686191,2023 tablas creek esprit de tablas rouge,A,0.827,4,519824,tablas creek vineyard — esprit de tablas,W|tablas creek|esprit de tablas rouge|US|r
431,1231385,2023 the austin winery cerasuolo red,A,0.488,5,495062,cerasuolo — valle dei monaci,W|the austin winery|cerasuolo red|US|r
432,615122,2023 torbreck the struie shiraz,A,0.753,5,6510,torbreck — the struie,W|torbreck|the struie shiraz|AU|r
433,449314,2023 unico zelo alluvium fiano,A,0.753,5,781814,unico zelo — alluvium,W|unico zelo|alluvium fiano|AU|w
434,2378077,2024 attwoods vin de folie victoria white blend chardonnaypinot gris,A,0.600,5,1358370,attwoods — vin de folie blanc,W|attwoods|vin de folie victoria white blend chardonnaypinot gris|AU|w
435,1340436,2024 bouchard finlayson sauvignon blanc walker bay,A,0.697,6,10187,bouchard finlayson — sauvignon blanc,W|bouchard finlayson|sauvignon blanc walker bay|ZA|w
436,451079,2024 cape wild sauvignon blanc,A,0.698,5,1473663,cape 1652 — sauvignon blanc,W|cape wild|sauvignon blanc|ZA|w
437,1060953,2024 chateau levangile pomerol,A,0.775,5,32866,chateau levangile — pomerol,W|chateau levangile|pomerol|FR|r
438,2677529,2024 chateau talbot saintjulien 4eme grand cru classe,A,0.418,3,18121,chateau talbot — saintjulien grand cru classe,W|chateau talbot|saint-julien 4eme grand cru classe|FR|r
439,2026182,2024 cristom mt jefferson cuvee pinot noir,A,0.866,7,372980,cristom — mt jefferson cuvee pinot noir,W|cristom|mt jefferson cuvee pinot noir|US|r
440,3880815,2024 francois dhumes amor invictus,A,0.530,1,1734642,francois dhumes — amor invictus,W|francois dhumes|amor invictus|AU|r
441,1025993,2024 glow glow spatburgunder bio,B,0.250,3,0,,W|glow glow|spatburgunder bio|DE|r
442,3886695,2024 marcel richaud,D,0,0,0,,W|marcel richaud|??|FR|r
443,1016966,2024 mitchelton estate single vineyard chardonnay,A,0.733,5,490248,mitchelton — chardonnay,W|mitchelton|estate single vineyard chardonnay|AU|w
444,3656323,2024 quintodecimo exultet fiano di avellino,A,0.783,5,240133,quintodecimo — exultet fiano di avellino,W|quintodecimo|exultet fiano di avellino|IT|w
445,3887627,2024 sauvignon blanc,A,0.563,3,1059435,vilagi — sauvignon blanc,W|sauvignon blanc|??|??|w
446,990250,2024 terra sara verdejo,A,0.448,4,1145150,can terra ibiza — besos verdejo,W|terra sara|verdejo|ES|w
447,1699291,2024 the wolftrap white boekenhoutskloof,A,0.840,4,52843,boekenhoutskloof — the wolftrap white blend,W|the wolftrap|white boekenhoutskloof|ZA|w
448,451718,2024 vignerons schmolzer brown king valley chardonnay,A,0.721,5,1613856,vignerons schmolzer brown — chardonnay,W|vignerons schmolzer brown|king valley chardonnay|AU|w
449,741033,2024 windesheim riesling s trocken,B,0.400,3,0,,W|windesheim|riesling s trocken|DE|w
450,536596,2024 windowrie pig in the house cabernet sauvignon,A,0.538,5,1390717,windowrie — cowra cabernet sauvignon,W|windowrie|pig in the house cabernet sauvignon|AU|r
451,886855,2024 zweigelt exklusiv weingut hirtl,A,0.523,3,1159844,weingut latschka — zweigelt exklusiv,W|Weingut Hirtl|Zweigelt Exklusiv|AT|r
452,360439,2025 luna rosa rosado 12 pack,A,0.453,6,1121234,pozo de luna — nebbiolo rosado,W|??|Luna Rosa Rosado|??|p
453,1989625,2025 mauricio flores,A,0.582,3,1041057,mauricio lorca — vista flores malbec,W|??|Mauricio Flores|??|r
454,367579,2025 printhie mountain range sauvignon blanc 12 pack,A,0.608,6,14189,printhie — sauvignon blanc,W|Printhie|Mountain Range Sauvignon Blanc|AU|w
455,2568840,2025 the doctors rose,A,0.855,5,732720,the doctors — rose,W|??|The Doctors Rose|??|p
456,3219276,20250413 marisca johannisen leopards leap wines pty ltd,C2,0.092,1,0,,W|Leopards Leap Wines Pty Ltd|Marisca Johannisen|ZA|w
457,3579442,20260220 pick,D,0,1,0,,X
458,1326737,20260528 20002130,D,0,0,0,,X
459,4063829,21 years old 529,A,0.500,2,330529,years — red,S|??|??|??|??
460,413166,24 34 2935 mm,D,0,0,0,,X
461,2989606,24 ice frozen cocktails strawberry daiquiri 50 pack,A,0.371,2,1278125,frozen wines — frozen,X
462,3320747,243 lefort triple,C2,0.433,2,0,,S|Lefort|Triple|??|??
463,2836822,24k gold leaf bear size 75 inches,C2,0.356,2,0,,X
464,3046702,25000 no1110,D,0,0,0,,X
465,3075647,271022 au fil de soi rouge guld,C2,0,1,0,,W|??|Au Fil de Soi Rouge Guld|FR|r
466,3888500,2717 13oz,D,0,0,0,,X
467,3342161,2nd pez 2021,D,0,0,0,,X
468,1681859,3 208 mgzavrebi,D,0,0,0,,W|??|Mgzavrebi|GE|r
469,604561,3 beruhmte italiener,D,0,0,0,,X
470,1504176,3 fruit power,D,0,0,0,,X
471,3880202,322000 nv11,D,0,0,0,,X
472,3900477,32off world pinot noir 5 bottles set,C2,0.168,1,0,,W|??|World Pinot Noir|??|r
473,3939637,33 acres fluffy cloud,C2,0.300,2,0,,X
474,130947,35cinco blanco de cereza finca pastorelli 2024,A,0.496,5,1537729,35cinco — torrontes de hilario,W|Finca Pastorelli|Blanco de Cereza|ES|w
475,691089,3er geschenkkarton schwarz weinzubehor,D,0,0,0,,X
476,3915345,3kg mix de biscuiti 5 tipuri cate 2 bucati biscottini,D,0,0,0,,X
477,3714169,4 1000,D,0,0,0,,X
478,3873969,40 26 2020by,D,0,0,0,,X
479,349611,42 degrees south chardonnay 2025,A,0.670,5,170644,30 degrees — chardonnay,W|42 Degrees South|Chardonnay|??|w
480,3485191,5 500gr,D,0,0,0,,X
481,402685,5 masseria altemura,D,0,0,0,,W|Masseria Altemura|??|IT|r
482,2563099,5 may tone toast,C2,0.308,2,0,,X
483,2516691,5 year old cask strength single malt,D,0,0,0,,S|??|Cask Strength Single Malt|??|??
484,3873755,50 29,D,0,0,0,,X
485,1352446,50 crystal uhd u8000f 4k smart tv 2025,C2,0.383,2,0,,X
486,1740504,500 shower gel pineapple lemon eco sante,D,0,0,0,,X
487,3588732,53 2012 gift box with glasses,A,0.525,3,1338490,gift box — red,X
488,2837911,5pcs set easter cute bunny balloons,D,0,0,0,,X
489,3485694,6 480gr,D,0,0,0,,X
490,33199,6 estuches individuales encuentro malbec,C2,0.129,1,0,,W|??|Encuentro Malbec|AR|r
491,3898737,612domaine camille thiriet bourgogne aligote le jardin blanc 2023,A,0.598,3,1313967,domaine thiriet — aligote du jardin,W|Domaine Camille Thiriet|Le Jardin Blanc Aligoté Bourgogne|FR|w
492,407,689 white wine,A,0.787,1,203346,689 six eight nine — white,W|??|White Wine|??|w
493,199581,6er box zweigelt reserve ried haidberg 2020,C2,0.143,2,0,,W|??|Zweigelt Reserve Ried Haidberg|AT|r
494,687527,6erpaket primitivo weinpakete,C2,0,1,0,,W|??|Primitivo|??|r
495,168983,6pc sheep cupcakes collection,D,0,0,0,,X
496,2021820,7 vidas lucky enough,D,0,0,0,,W|7 Vidas|Lucky Enough|??|??
497,3715943,72 divine names ball pendant,D,0,0,0,,X
498,3456683,7days mini croissant cocoa 103gr,C2,0.390,2,0,,X
499,3079763,8 sticle gruner veltliner vom wagram 2025 gold,B,0.278,3,0,,W|??|Grüner Veltliner vom Wagram|AT|w
500,1441436,81 botas de barro toro,A,0.760,2,756365,botas de barro — tinta de toro,W|Botas de Barro|Toro|ES|r
501,3823488,90 capsule caffe borbone nero compatibili nescafe dolce gusto,D,0,0,0,,X
502,3568258,a dream of scotland cigar malt 14yo 2024 the tasteful 8 refill px sherry quarter 506,D,0,0,0,,S|The Tasteful|A Dream of Scotland Cigar Malt 14yo|??|??
503,1703836,a los vinateros bravos granitico cinsault 2021,A,0.533,2,786875,a los vinateros bravos — granitico cinsault,W|A Los Vinateros Bravos|Granitico Cinsault|ES|r
504,1753919,a mix of our wines,D,0,0,0,,W|??|A Mix of Our Wines|??|??
505,519291,a moreau 23 bourg blanc 2023,B,0.335,3,0,,W|A. Moreau|Bourg Blanc|FR|w
506,2393802,a pequena vadrouilha,D,0,0,0,,X
507,3683263,a pie de tierra gre2 garnacha spain 2023,A,0.323,2,1236160,txerovid — tierra de flores garnacha,W|A Pie de Tierra|Gre2 Garnacha|ES|r
508,1625719,a the original regular 295 g,D,0,0,0,,X
509,1266985,a to z wineworks rose wine oregon 2024 12 bottles,A,0.334,4,4546,a to z wineworks — rose,W|A to Z Wineworks|Rose Wine|US|p
510,3897196,a10eaac1a34aaeaaa3aa14aae2a a1aaa set7,D,0,0,0,,X
511,3197564,a2 mixed flowers and lilies in a glass vase,C2,0.346,2,0,,X
512,3897045,a4eaac1a34aaeaaa3aa14aae2a a1aaa set6,D,0,0,0,,X
513,3892715,aaaa14aaa aaa14a1aaa3a 2018,C2,0,1,0,,X
514,3896857,aaaaaaa aa a1aaa3 a aa aaaaa3aaaa3 a aa aaaa aa14aa aaa aaa14ao 2024,C2,0,1,0,,W|??|??|??|??
515,2559292,aalborg jubilaem akvavit,D,0,0,0,,S|Aalborg|Jubilaem Akvavit|DK|??
516,3985919,aaldering lady m 2024,A,0.767,3,212244,aaldering — lady m,W|Aaldering|Lady M|ZA|r
517,2821831,abadia retuerta pago garduna,A,0.800,2,15374,abadia retuerta — pago garduna,W|Abadia Retuerta|Pago Garduña|ES|r
518,2110163,abanico reserva vino tinto vino de portugal,A,0.580,4,1211509,abanico — tinto,W|??|Reserva Vino Tinto|PT|r
519,3724232,abbazia di novacella muller thurgau 2022,A,0.755,3,18815,abbazia di novacella stiftskellerei neustift — muller thurgau,W|Abbazia di Novacella|Müller Thurgau|IT|w
520,3313564,abbotts delaunay grenache rose les fruits et fleurs sauvages,A,0.639,5,1144191,abbotts delaunay — les fruits sauvages chardonnay,W|Abbotts Delaunay|Les Fruits et Fleurs Sauvages Grenache Rose|FR|p
521,2688681,aberfeldy 25yo,D,0,0,0,,S|Aberfeldy|25yo|??|??
522,2999760,aberlour 18 ani blended 43,D,0,0,0,,S|Aberlour|18 Ani Blended|??|??
523,752045,abril edition johannes pinot noir 2019,A,0.703,6,1304870,abril — zeit reserve pinot noir,W|Johannes|Pinot Noir Abril Edition|DE|r
524,3316936,abuelo centuria,C2,0.158,1,0,,S|Abuelo|Centuria|PA|??
525,3607355,acacia silicone slotted turner,D,0,0,0,,X
526,1118677,acclaimed napa red blend 2020,A,0.587,6,1381687,acclaimed — red,W|??|Napa Red Blend|US|r
527,2482115,accomasso 2014 barolo annunziata,A,0.815,6,1092140,lorenzo accomasso — annunziata barolo riserva,W|Accomasso|Barolo Annunziata|IT|r
528,1466454,accordini le bessole passito rosso del veneto 2018,A,0.788,5,1167481,accordini — le bessole passito rosso del veneto,W|Accordini|Le Bessole Passito Rosso del Veneto|IT|d
529,1808461,ace one premium chardonnay,A,0.688,1,169539,ace one — chardonnay,W|Ace One|Premium Chardonnay|??|w
530,25481,aceite de calendula cuba eco house,D,0,0,0,,X
531,1529948,aceite de coco,D,0,0,0,,X
532,288999,aceite dv catena blend de la familia caja x 12un de 250cc,D,0,0,0,,X
533,2851017,aceite frito mac maravilla de girasol y maiz,D,0,0,0,,X
534,2064319,aceite no filtrado,D,0,0,0,,X
535,1604429,aceite riquisimo,D,0,0,0,,X
536,1889237,aceite vegetal pam original spray 226g,D,0,0,0,,X
537,27219,aceite zuelo organico x,D,0,0,0,,X
538,2994875,aceitunas verdes sin carozo 200 grs rio de la plata,D,0,0,0,,X
539,1280397,acetaia paltrinieri aceto balsamico,C2,0.413,2,0,,X
540,1192375,acon seleccion,A,0.675,3,83109,abadia de acon — reserva,W|Acon|Seleccion|ES|r
541,264627,acondicionador fructis regarga nutritiva,D,0,0,0,,X
542,200368,activador crema issue 30 volumenes,D,0,0,0,,X
543,2733826,add 8x butterflies,D,0,0,0,,X
544,3202913,add to basket,C2,0.367,2,0,,X
545,158507,add which portuguese red wines,B,0.245,3,0,,W|??|??|PT|r
546,1258332,adesivo para olhos beauty pro retinol 35g 3un,D,0,0,0,,X
547,2939864,adidas reloj aosy22068,D,0,0,0,,X
548,2265008,adn alvarinho,C2,0.175,1,0,,W|ADN|Alvarinho|PT|w
549,1329304,adobe chardonnay reserva,A,0.813,5,229001,adobe road — chardonnay,W|Adobe|Chardonnay Reserva|CL|w
550,1457511,adriano grasso barbera dasti docg 2024 kologisk,A,0.641,6,836528,adriano grasso — barbera dasti,W|Alessandro Grassi|Barbera d'Asti DOCG|IT|r
551,1689833,adulting bubbly white,C2,0.182,1,0,,W|??|Adulting Bubbly White|??|s
552,1041888,aequitas vineyards gaps crown vineyard pinot noir sonoma coast usa 2022,B,0.284,7,0,,W|Aequitas Vineyards|Gaps Crown Vineyard Pinot Noir|US|r
553,3709912,afikoman cappuccino biscuits 180g,D,0,0,0,,X
554,3694714,african sweety,A,0.508,2,56786,african winery — pinotage,X
555,3718386,after eight mints ref 12498375 ref938466 400gr box 12,C2,0.330,2,0,,X
556,2456333,after shave gillette hydratessoothes,D,0,0,0,,X
557,4068850,age siglo saco 1928,A,0.633,3,799434,age — siglo,S|Age|Siglo Saco 1928|ES|??
558,2801338,agerre txakolina,A,0.847,4,194735,agerre — getariako txakolina,W|Agerre|Txakolina|ES|w
559,3451786,agkalli grizo prasino,D,0,0,0,,W|Agkalli|Grizo Prasino|GR|??
560,1363442,aglio olio e peperoncino krajeny cesnek s chilli v oleji 180g,D,0,0,0,,X
561,2415038,agora greek koroneiki evoo 2 liter,D,0,0,0,,X
562,2099609,agricola brandini langhe nebbiolo filari corti,A,0.480,5,1128351,azienda agricola gallino giuseppe — langhe nebbiolo,W|Agricola Brandini|Langhe Nebbiolo Filari Corti|IT|r
563,1215069,agua crystal sem gas pet,C2,0.373,2,0,,X
564,2459375,agua luso,C2,0.383,2,0,,X
565,2428542,agua sem gas vitalis,C2,0.271,2,0,,X
566,28479,agua xuma con gas pet 500 cc,C2,0.231,2,0,,X
567,1619540,aguardiente antioqueno azul sin azucar cuarto,D,0,0,0,,S|Aguardiente Antioqueño|Azul Sin Azucar|CO|??
568,1582086,aguardiente nectar azul 14,D,0,0,0,,S|Aguardiente Nectar|Azul 14|CO|??
569,3353358,ah ramon rouge 2017,A,0.738,4,1092521,ramon roqueta — minorisa,W|AH|Ramon Rouge|FR|r
570,2603671,ah riise family reserve solera 1838,C2,0.433,2,0,,S|A.H. Riise|Family Reserve Solera 1838|??|??
571,1395767,aiora assyrtiko xinomavro malagousia,C2,0.293,2,0,,W|Aiora|Assyrtiko Xinomavro Malagousia|GR|??
572,3518970,akkeshi new born foundations 4,D,0,0,0,,S|Akkeshi|New Born Foundations 4|JP|??
573,3902545,al sultan 02,D,0,0,0,,X
574,2960474,al wataniah body mist oud myst int,D,0,0,0,,X
575,1773612,alain corcia nuitssaintgeorges premier cru les vaucrains 2017,A,0.467,2,1502445,domaine raphael et alain corcia — beaune 1er cru les marconnets,W|Alain Corcia|Nuits-Saint-Georges Premier Cru Les Vaucrains|FR|r
576,1199161,alain graillot saintjoseph rouge 2021,A,0.507,5,1206362,alain paret — domaine de la couthiat saintjoseph,W|Alain Graillot|Saint-Joseph Rouge|FR|r
577,1657654,alamos malbec,A,0.880,4,893,alamos — malbec,W|Alamos|Malbec|AR|r
578,1609932,albahaca 1u,D,0,0,0,,X
579,2154540,albamar o esteiro mencia,A,0.697,5,1311683,albamar — o esteiro caino,W|Albamar|O Esteiro Mencia|ES|r
580,346905,albert boxler sommerberg gc riesling,A,0.737,1,522307,albert boxler — riesling alsace grand cru sommerberg,W|Albert Boxler|Sommerberg GC Riesling|FR|w
581,1817245,albin jacumin aop chateauneuf du pape blanc 2024,A,0.545,5,1651018,domaine albin jacumin — 100 pour 100 clairette chateauneufdupape blanc,W|Albin Jacumin|Châteauneuf-du-Pape Blanc AOP|FR|w
582,3011389,albino armani recioto della valpolicella red sweet 13 075,A,0.656,4,464874,albino armani — recioto della valpolicella,W|Albino Armani|Recioto della Valpolicella|IT|d
583,219743,aldo conterno barolo bussia 2021,A,0.860,5,16239,aldo conterno — barolo bussia,W|Aldo Conterno|Barolo Bussia|IT|r
584,360213,alessandro viola pas dose blanc de blancs 2023,A,0.482,5,1208158,alessandro viola — rose,W|Alessandro Viola|Pas Dose Blanc de Blancs|IT|s
585,175517,alessi thin breadsticks,D,0,0,0,,X
586,1441916,alex gambal charmeschambertin grand cru 2014,A,0.863,4,258064,alex gambal — charmeschambertin grand cru,W|Alex Gambal|Charmes-Chambertin Grand Cru|FR|r
587,2490084,alex k five boroughs central otago pinot noir 2018 export label by kalex wines,A,0.313,5,1591647,alex moreau — bourgogne pinot noir,W|Alex K|Five Boroughs Central Otago Pinot Noir|NZ|r
588,215938,alfa crux crux xtra cabernet franc,A,0.800,3,1337363,alfa crux — crux xtra cabernet franc,W|Alfa Crux|Crux Xtra Cabernet Franc|CL|r
589,669306,alheit vineyards hereafter here chenin blanc,A,0.880,5,1386857,alheit vineyards — hereafter here chenin blanc,W|Alheit Vineyards|Hereafter Here Chenin Blanc|ZA|w
590,1980784,alianca bairrada reserva 1997,A,0.775,4,173177,alianca — bairrada reserva,W|Aliança|Bairrada Reserva|PT|r
591,3772713,alice 2025 igt salento produttori di manduria,B,0.389,5,0,,W|Alice|2025 IGT Salento|IT|??
592,1104844,alize apple,A,0.508,2,1192110,alize — red passion,S|Alizé|Apple|??|??
593,2256247,alize bleu,A,0.508,2,1192110,alize — red passion,S|Alizé|Bleu|??|??
