1. W|cassetta|vintage tasting gaggiole|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
454. W|castaly myth|cabernet sauvignon dry red wine 2015|??|r|cabernet sauvignon|??|??|2015|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=453
455. W|castaly myth|cabernet sauvignon dry red wine 2016|??|r|cabernet sauvignon|??|??|2016|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
456. W|castamiole|barbera dasti doc vin vechi de colectie 1998|??|r|barbera|??|??|1998|13.5|doc|encorpado|carne vermelha, massas, queijos curados|seco
457. W|castan|chardonnay elegance 2024|??|w|chardonnay|??|??|2024|12.5|??|leve|frutos do mar, peixes, saladas|seco
458. W|castan|chardonnay savignus pays doc bio|??|w|chardonnay|??|??|NV|12.5|doc|leve|frutos do mar, peixes, saladas|seco
459. W|castan elegance|chardonnay 2022|??|w|chardonnay|??|??|2022|12.5|??|leve|frutos do mar, peixes, saladas|seco
460. W|castan elegance|chardonnay 2023|??|w|chardonnay|??|??|2023|12.5|??|leve|frutos do mar, peixes, saladas|seco
461. W|castan elegance|chardonnay 2024|??|w|chardonnay|??|??|2024|12.5|??|leve|frutos do mar, peixes, saladas|seco
462. W|castan elegance|pinot noir 2020|??|r|pinot noir|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
463. W|castan elegance|pinot noir 2022|??|r|pinot noir|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
464. W|castan elegance|pinot noir 2023|??|r|pinot noir|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
465. W|castan elegance|pinot noir 2024|??|r|pinot noir|??|??|2024|13.5|??|medio|carne vermelha, massas, queijos curados|seco
466. W|castan|merlot elegance 2023|??|r|merlot|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
467. W|castan|pinot noir elegance 2024|??|r|pinot noir|??|??|2024|13.5|??|medio|carne vermelha, massas, queijos curados|seco
468. W|castan|reserve elegance 2024|??|r|??|??|??|2024|13.5|reserve|medio|carne vermelha, massas, queijos curados|seco
469. W|castan vilanova|terrocita|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
470. W|castan vilanova|terrocita|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
471. W|castan vilanova|terrocita|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
472. W|castan vilanova|terrocita|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
473. W|castan vilanova|terrocita|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
474. W|castana|100 gr a granel|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
475. W|castana entera tostada|180g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
476. W|castana hecula|monastrell|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
477. W|castana nuez de|brasil|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
478. W|castanar|merlot barrique doc 19|??|r|merlot|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
479. W|castanar|merlot barrique doc 19|??|r|merlot|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=478
480. W|castanar|merlot barrique doc 20|??|r|merlot|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
481. W|castanar riserva barrique|doc 06|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
482. W|castanar riserva barrique|doc 07|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
483. W|castanar riserva barrique|doc 10|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
484. W|castanar riserva barrique|doc 10|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=483
485. W|castanar riserva barrique|doc 11|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
486. W|castanar riserva barrique|doc 13|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
487. W|castanar riserva barrique|doc 13|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=486
488. W|castanar riserva ticino|doc rosso|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
489. W|castanas acaramelizadas|80 grs quiero natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
490. W|castanas caju|500 gramos|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
491. W|castanas chestnuts peels gefen roasted|3oz|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
492. X
493. X
494. W|castanas de caju|1 kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
495. W|castanas de caju con sal|1 kg rio de la plata|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
496. W|castanas de caju con sal|100 grs rio de la plata|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
497. W|castanas de caju con sal 500grs rio de la|plata|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
498. W|castanas de caju con sal quiero|natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
499. W|castanas de caju crudas quiero|natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
500. W|castanas de caju cuartillos con sal|1 kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
501. W|castanas de caju cuartillos sin sal|1 kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
502. W|castanas de caju la abundancia tostadassaladas|100gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
503. W|castanas de caju|naturales|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
504. W|castanas de caju pittjes en lata|150 grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
505. W|castanas de caju por|kilo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
506. W|castanas de caju sin|sal|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
507. W|castanas de caju sin sal|1 kg rio de la plata|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
508. W|castanas de caju sin sal|100 grs rio de la plata|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
509. W|castanas de caju sin sal 500grs rio de la|plata|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
510. W|castanas de caju ss|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
511. W|castanas de caju tost cs|200 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
512. W|castanas de caju tost ssal|500g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
513. W|castanas de caju tostadas con|sal|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
514. W|castanas de caju tostadas sin sal|200 grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
515. W|castanas de caju tostadas sin sal la|abundancia|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
516. W|castanas de caju tostadas sin sal quiero|natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
517. W|castanas de caju tostadas y saladas|150grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
518. W|castanas de caju tostadas y saladas la|abundancia|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
519. W|castanas de caju tostadas y saladas la abundancia|150 grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
520. W|castanas|do para quiero natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
521. W|castanas en almibar x|540g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
522. W|castanas organicas galil|100 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
523. W|castanas peladas organicas galil|100gms|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
524. W|castanas tostadas con miel quiero|natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
525. W|castanas tostadas con soja|150 grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
526. W|castanas tostadas con soja|80 grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
527. W|castane bio 100g|morgenland|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
528. W|castane bio fierte si decojite 200g|inovfruit|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
529. W|castane cu visine|1 kg comanda minima 3 kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
530. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
531. W|castaneda sangria|1|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
532. W|castaneda|tinto|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
533. S
534. W|castanha|biologica|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
535. W|castanha bouche de|betizac|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
536. W|castanha caju 250g com|sal|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
537. W|castanha caju 250g sem|sal|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
538. W|castanha caju carameliza 50g|unidade|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
539. W|castanha caju pequena maria assada|40g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
540. W|castanha caju w4 com sal|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
541. W|castanha cozida sem pele 100g|frutorra|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
542. W|castanha de caju|1 porcao 103g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
543. W|castanha de caju alrifai torrada e salgada|150g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
544. W|castanha de caju amigos|do bem torrada e salgada 150g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
545. W|castanha de caju artesanal|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
546. W|castanha de caju banda com sal|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
547. W|castanha de caju banda sem sal|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
548. W|castanha de caju bra frut|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
549. W|castanha de caju caramelizada|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
550. W|castanha de caju caramelizada 40g pequena|maria|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
551. W|castanha de caju caramelizada amigos|do bem 100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
552. W|castanha de caju caramelizada amigos|do bem 50g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
553. W|castanha de caju caramelizada brasil frutt|280g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
554. W|castanha de caju caramelizada com acai|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
555. W|castanha de caju caramelizada com canela|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
556. W|castanha de caju caramelizada com coco|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
557. W|castanha de caju caramelizada com gengibre|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
558. W|castanha de caju caramelizada com gergelim|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
559. W|castanha de caju caramelizada com gergelim brasil frutt|120g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
560. W|castanha de caju caramelizada com gergelim brasil frutt|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
561. W|castanha de caju caramelizada com gergelim brasil frutt|350g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
562. W|castanha de caju caramelizada com maracuja|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
563. W|castanha de caju com sal a|quilo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
564. W|castanha de caju com sal w4|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
565. W|castanha de caju crua saddi|center|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
566. W|castanha de caju crua w4|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
567. W|castanha de caju f2 moida|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
568. W|castanha de caju g2t picada torrada grauda|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
569. W|castanha de caju granulada|150g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
570. W|castanha de caju granulada mamma bia|150g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
571. W|castanha de caju inteira com sal frutoro|300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
572. W|castanha de caju inteira sem sal frutoro|300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
573. W|castanha de caju marata torrada e salgada sache|50g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
574. W|castanha de caju melhor|do mundo com sal slw1t 100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
575. W|castanha de caju melhor|do mundo sem sal slw1t 100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
576. W|castanha de caju moida oba bem querer|150 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
577. W|castanha de caju oba bem querer torrada salgada|500gg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
578. W|castanha de caju partida com sal frutoro|300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
579. W|castanha de caju picada crua grauda|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
580. W|castanha de caju prezunic torrada e salgada|150g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
581. W|castanha de caju prezunic torrada e salgada|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
582. W|castanha de caju sabor alecrim delice|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
583. W|castanha de caju sabor ervas finas delice|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
584. W|castanha de caju selecionada com sal w3t|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
585. W|castanha de caju selecionada crua w3|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
586. W|castanha de caju selecionada sem sal w3t|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
587. W|castanha de caju torrada com sal castanhas da lu|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
588. W|castanha de caju torrada e salgada brasil frutt|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
589. W|castanha de caju torrada e salgada itimura|120g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
590. W|castanha de caju torrada e salgada saddi|center|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
591. W|castanha de caju torrada e salgado|400g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
592. W|castanha de caju torrada oba bem querer|250 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
593. W|castanha de caju torrada salgada brasil frutt|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
594. W|castanha de caju torrado e salgada brasil frutt|140g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
595. W|castanha de caju triturada|170g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
596. W|castanha de caju uniagro|120g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
597. W|castanha de caju x2 picada crua miuda|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
598. W|castanha de caju x2t picada torrada miuda|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
599. W|castanha|do para 100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
600. W|castanha|do para inteira frutoro 300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
601. W|castanha|do para itimura 120g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
602. W|castanha|do para moida 100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
603. W|castanha|do para oba bem querer sem casca 250g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
604. W|castanha|do para premium momento mambo 120g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
605. W|castanha|do para quebrada 100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
606. W|castanha|do para sem casca extra large 1 porcao 103g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
607. W|castanha|do para sem casca saddi center|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
608. W|castanha maranhao 150g|frutorra|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
609. W|castanha|nacional|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
610. W|castanha portuguesa|nacional kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
611. W|castanha seca pilada|biologica|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
612. W|castanhadecaju quebrada momento mambo|130g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
613. W|castanhadecaju torrada com sal|mercatto|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
614. W|castanhadecaju torrada e salgada iracema pouch|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
615. W|castanhadecaju torrada sem sal|mercatto|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
616. W|castanhadecaju yoki torrada e salgada pacote|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
617. W|castanhadomaranhao|natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
618. W|castanhadopara|mercatto|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
619. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
620. W|castanhas congeladas|500 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
621. W|castanhas de caju alrifai torrado e levemente salgado casgew mix|150g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
622. W|castanhas de|ovos|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
623. W|castanhas de ovos|350g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
624. W|castanhas|do sabor 500g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
625. W|castanhas|piladas|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
626. W|castanhas spele greens cong kg|10|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
627. W|castanhas transmontanas em calda de acucar prisca|220g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
628. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
629. W|castania|extra nuts 16oz blue|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
630. W|castania|extra nuts 300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
631. W|castania|select 500g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
632. W|castania snacks super|extra nuts 300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
633. W|castania super|extra nuts 16oz green|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
634. W|castania super|extra nuts 300g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
635. W|castannove|merlot puglia nv magnum italy|??|r|merlot|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
636. W|castannove montepulciano dabruzzo|doc|??|r|montepulciano|??|??|NV|13.5|doc|encorpado|carne vermelha, massas, queijos curados|seco
637. W|castannove|primitivo di puglia igp|??|r|primitivo|??|??|NV|13.5|igp|encorpado|carne vermelha, massas, queijos curados|seco
638. W|castannove|primitivo puglia nv magnum italy|??|r|primitivo|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
639. W|castannove|sangiovese case of 6|??|r|sangiovese|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
640. W|castannove|sangiovese case of 6|??|r|sangiovese|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=639
641. W|castannove|sangiovese igp|??|r|sangiovese|??|??|NV|13.5|igp|medio|carne vermelha, massas, queijos curados|seco
642. W|castano|2017 solanera spain|es|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
643. W|castano|2018 alcaria rose|??|p|??|??|??|2018|12.5|??|leve|saladas, aves, queijos leves|seco
644. W|castano alcaria|red|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
645. W|castano casa|cisca|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
646. W|castano casa de la cera|2017|??|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
647. W|castano|coleccion|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
648. W|castano coleccion|145|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
649. W|castano coleccion|1998|??|r|??|??|??|1998|13.5|??|medio|carne vermelha, massas, queijos curados|seco
650. W|castano coleccion|2000|??|r|??|??|??|2000|13.5|??|medio|carne vermelha, massas, queijos curados|seco
651. W|castano coleccion|2000|??|r|??|??|??|2000|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=650
652. W|castano coleccion|2000|??|r|??|??|??|2000|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=650
653. W|castano coleccion|2002 rehoboam|??|r|??|??|??|2002|13.5|??|medio|carne vermelha, massas, queijos curados|seco
654. W|castano coleccion|2003|??|r|??|??|??|2003|13.5|??|medio|carne vermelha, massas, queijos curados|seco
655. W|castano coleccion|2015|??|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
656. W|castano coleccion cepas viejas|2004|??|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
657. W|castano coleccion cepas viejas|2004|??|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=656
658. W|castano coleccion cepas viejas|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
659. W|castano coleccion magnum|2004|??|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
660. W|castano de indias botica del|senor|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
661. W|castano de indias botica del|senor|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=660
662. W|castano dominio espinal|monastrell|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
663. W|castano ecologico|barrica|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
664. W|castano ecologico|barrica|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
665. W|castano ecologico barrica|monastrell|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
666. W|castano ecologico barrica monastrell|2017 spain|es|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
667. W|castano ecologico barrica monastrell|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
668. W|castano ecologico barrica monastrell|2019|??|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
669. W|castano ecologico barrica monastrell|2019 spain|es|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
670. W|castano ecologico barrica monastrell|2020|??|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
671. W|castano ecologico barrica monastrell|2020 spain|es|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
672. W|castano ecologico barrica monastrell|2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
673. W|castano ecologico barrica monastrell|2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=672
674. W|castano ecologico barrica monastrell|2021 spain|es|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
675. W|castano ecologico|macabeo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
676. W|castano ecologico macabeo|2018 spain|es|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
677. W|castano ecologico macabeo|2020|??|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
678. W|castano ecologico macabeo|2022|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
679. W|castano ecologico macabeo|2022|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=678
680. W|castano ecologico macabeo|2023|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
