W|gruner veltliner|schieferstein|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gruner|veltliner black edition|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner black edition|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner black edition|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=468
W|gruner|veltliner blanc|??|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner blaue mauritius i ii ii|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner blickenberg|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner brandstatt|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner breiter rain erste lage|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner breiter rain erste lage|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner brigos paket jahrgangsvergleich mit salonwein und frankfurtgold|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner bruch|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner bruch|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner bruch bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner brundlmayer ried lamm|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner brunnthal|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner brunntlhal erste lage|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner brut|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut|??|s|??|??|??|2020|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut bio|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut osterreichischer sekt gu klassik|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut piccolo|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut reserve|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut reserve weingut jordan|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut sekt|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner brut sekt bio|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gruner|veltliner buchegger hg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner bulle weingut rudolf hofmann|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner burgenland|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner burgenland|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner burgenland scheiblhofer winery|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner burgenland winzerhof allacher|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner burgtheater|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner by christina netzl|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner can|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner capra|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner caractere|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner carnuntum|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner carnuntum|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner carnuntum dac|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner carnuntum dac|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=505
W|gruner|veltliner carnuntum dac|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=505
W|gruner|veltliner charakter|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner charming kamptal dac reserve|at|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner charming kamptal dac reserve|at|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner charming kamptal dac reserve|at|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner charming kamptal dac reserve|at|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner charming kamptal dac reserve|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=514
W|gruner|veltliner classic nikolaihof|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=519
W|gruner|veltliner classic|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco|=521
W|gruner|veltliner classic|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco|=521
W|gruner|veltliner classic dac schuckert|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic kamptal dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic letni vino s pikantnim koncem|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic weinviertel dac|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classic weinviertel dac|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco|=527
W|gruner|veltliner classic weinviertel dac|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner classik|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner count karolyi|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac bad pirawarth|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac bio|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac die zederbauerin 202124|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac haid|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac kamptal domane gobelsburg 125 vol|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac kirchlissen|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac kremstal|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac leithaberg|??|w|??|??|??|2013|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac reserve der zederbauer|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac ried hasel|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac ried saubergen|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dac zuschmann schofmann austrian white wine|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner das weie mammut ried hollenburger kreuzberg kremstal dac reserve|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dechant alte reben kamptal|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dechant alte reben kamptal 1|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dechant ko erste lage dac kamptal jurtschitsch|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der bar gold aus der almenreith 075 liter|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der fuchs donabaum|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der ott ott bernhard feuersbrunn|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der ott bio|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der ott ott|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der wein vom stein|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der wein vom stein|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner der wein vom stein|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner die leidenschaft martin arndorfer kamptal|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner die wildblume|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner doc sudtirol eisacktaler classica0|??|w|??|??|??|2024|12.5|doc|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner doc aristos valle isarco|??|w|??|??|??|nv|12.5|doc|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner doc aristos valle isarco|??|w|??|??|??|nv|12.5|doc|medio|peixes, frutos do mar, saladas|seco|=559
W|gruner|veltliner doc rigger tenuta griesserhof|??|w|??|??|??|nv|12.5|doc|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner doc sudtirol eisacktaler praepositus0|??|w|??|??|??|2023|12.5|doc|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner domaene gobelsburg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner domaene gobelsburg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=563
W|gruner|veltliner domane baumgartner|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner domane baumgartner austria|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner domane gobelsburg schloss gobelsburg|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner donauschotter 0375 bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel weingut glatzer 13 vol|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel bio|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel bio|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel dac bio|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel glatzer|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner dornenvogel glatzer|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner du stagard|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner durnstein|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner durnstein pichlerkrutzler|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner durnstein pichlerkrutzler|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner durnsteiner|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner durnsteiner frauengarten|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner e m berger|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner e m berger|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=582
W|gruner|veltliner e m berger|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner e m berger|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner ebnerebenauer alte reben|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner ebnerebenauer poysdorf|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner ecker|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner ecker|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=588
W|gruner|veltliner ecker|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eckhof|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner edel brunn|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner edition weissgipfler kamptal dac|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner edition witzigmann|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner edition witzigmann|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=594
W|gruner|veltliner ein liter|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner einig zenzen|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=598
W|gruner|veltliner eiswein|??|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein weingut retzl|??|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco|=604
W|gruner|veltliner eiswein|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco|=604
W|gruner|veltliner eiswein|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco|=607
W|gruner|veltliner eiswein|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=609
W|gruner|veltliner eiswein haider|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein kremstal|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein nigl suss|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein qws|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein qws|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=614
W|gruner|veltliner eiswein stift kloster neuburg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eiswein weinhof waldschutz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elektra|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elektra|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elektra|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elektra nittnaus hans gols|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elementar|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elementar herbert zillinger weinviertel oostenrijk|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elevate|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner elevate your velt of taste niederosterreich|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner emil bauer|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner endlos|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner endlos dac groe reserve 075 liter|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner engabrunn|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner engabrunner stein|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner engelmannsbrunner hochrain|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner erdeluftgrasundreben bio|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner erdkreis vogelsang herbert zillinger oostenrijk|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner eschenhof holzer|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner exclusiv ried steinviertel|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner exclusive reserve|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner exklusiv|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner exklusiv ried kirchlissln|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner extra dry|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner falkenstein|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner falkenstein weinviertel dac|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner falkensteinweinviertel dac|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fass 4|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fass 4 bernhard ott wagram austria|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fass 4 ott|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fass 4 ott|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner feder|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federshpiel 07|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=651
W|gruner|veltliner federspiel piewald|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel aus den garten bio|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel aus den garten nikolaihof late release|??|w|??|??|??|2013|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel aus den garten wachau dac|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel axpoint|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel axpoint|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel bio|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel classic|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel dac ried setzberg|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel dacried pichl point|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel dacwachauer terrassen|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel durnstein|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel durnstein|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel durnstein|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel frauenweingarten|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel grabenwerk|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel grabenwerkstatt grabenwerk|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel himmelstiege|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel himmelstiege wachau dac|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel hochrain|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel katzensprung|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel klostersatz|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel klostersatz bio|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel kollmitz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel kollmutz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel loiben|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel loiben|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel loiben|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=680
W|gruner|veltliner federspiel loiben|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=680
W|gruner|veltliner federspiel loibner|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel loibner|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel loibner wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel mathias hirtzberger wachau austria|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried achleiten vegan|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried achleiten|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried achleiten|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried achleiten wachau dac|at|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried axpoint|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried burgberg dac|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried burgberg wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried frauenweingarten|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried frauenweingarten bio|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried frauenweingarten wachau dac|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried hinter der burg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried hinter der burg|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried hoferthal|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
