1. W|casali maniago|sauvignon|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
426. W|casanova di neri brunello di montalcino|doc 2017|pt|r|??|??|??|2017|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
427. W|casanova di neri brunello di montalcino|docg|pt|r|??|??|??|NV|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
428. W|casanova di neri brunello di montalcino|docg|pt|r|??|??|??|NV|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=427
429. W|casanova di neri brunello di montalcino|docg 2011|pt|r|??|??|??|2011|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
430. W|casanova di neri brunello di montalcino|docg 2015|pt|r|??|??|??|2015|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
431. W|casanova di neri brunello di montalcino|docg 2015|pt|r|??|??|??|2015|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=430
432. W|casanova di neri brunello di montalcino|docg 2016|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
433. W|casanova di neri brunello di montalcino|docg 2016|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=432
434. W|casanova di neri brunello di montalcino|docg 2016|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=432
435. W|casanova di neri brunello di montalcino|docg 2017|pt|r|??|??|??|2017|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
436. W|casanova di neri brunello di montalcino|docg 2017|pt|r|??|??|??|2017|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=435
437. W|casanova di neri brunello di montalcino|docg 2017|pt|r|??|??|??|2017|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=435
438. W|casanova di neri brunello di montalcino|docg 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
439. W|casanova di neri brunello di montalcino|docg 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=438
440. W|casanova di neri brunello di montalcino|docg 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=438
441. W|casanova di neri brunello di montalcino|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
442. W|casanova di neri brunello di montalcino|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=441
443. W|casanova di neri brunello di montalcino|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=441
444. W|casanova di neri brunello di montalcino|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=441
445. W|casanova di neri brunello di montalcino|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=441
446. W|casanova di neri brunello di montalcino|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=441
447. W|casanova di neri brunello di montalcino|docg 2019 robert parker the wine advocate 95|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
448. W|casanova di neri brunello di montalcino|docg 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
449. W|casanova di neri brunello di montalcino|docg 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=448
450. W|casanova di neri brunello di montalcino|docg 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=448
451. W|casanova di neri brunello di montalcino|docg 2021|pt|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
452. W|casanova di neri brunello di montalcino|docg 2021 magnum 1 i owc|pt|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
453. W|casanova di neri brunello di montalcino|docg brunello di montalcino 2010|pt|r|??|??|??|2010|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
454. W|casanova di neri brunello di montalcino|docg brunello di montalcino 2016|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
455. W|casanova di neri brunello di montalcino|docg brunello di montalcino 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
456. W|casanova di neri brunello di montalcino|docg cerretalto 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
457. W|casanova di neri brunello di montalcino|docg giovanni neri|pt|r|??|??|??|NV|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
458. W|casanova di neri brunello di montalcino|docg giovanni neri 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
459. W|casanova di neri brunello di montalcino|docg tenuta nuova|pt|r|??|??|??|NV|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
460. W|casanova di neri brunello di montalcino|docg tenuta nuova 2016|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
461. W|casanova di neri brunello di montalcino|docg tenuta nuova 2017|pt|r|??|??|??|2017|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
462. W|casanova di neri brunello di montalcino|docg tenuta nuova 2017|pt|r|??|??|??|2017|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=461
463. W|casanova di neri brunello di montalcino|docg tenuta nuova 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
464. W|casanova di neri brunello di montalcino|docg tenuta nuova 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
465. W|casanova di neri brunello di montalcino|docg tenuta nuova 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=464
466. W|casanova di neri brunello di montalcino|docg tenuta nuova 2019 methusalem|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
467. W|casanova di neri brunello di montalcino|docg tenuta nuova 2020 methusalem|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
468. W|casanova di neri brunello di montalcino|docg white label 2020|pt|w|??|??|??|2020|12.5|docg|leve|frutos do mar, peixes, saladas|seco
469. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
470. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
471. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
472. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
473. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
474. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
475. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
476. W|casanova di neri brunello di montalcino giovanni neri|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=469
477. W|casanova di neri brunello di montalcino giovanni neri|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
478. W|casanova di neri brunello di montalcino giovanni neri|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=477
479. W|casanova di neri brunello di montalcino giovanni neri|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=477
480. W|casanova di neri brunello di montalcino giovanni neri|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=477
481. W|casanova di neri brunello di montalcino giovanni neri|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=477
482. W|casanova di neri brunello di montalcino giovanni neri|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=477
483. W|casanova di neri brunello di montalcino giovanni neri|2019 mg|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
484. W|casanova di neri brunello di montalcino giovanni neri|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
485. W|casanova di neri brunello di montalcino giovanni neri|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=484
486. W|casanova di neri brunello di montalcino giovanni neri|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=484
487. W|casanova di neri brunello di montalcino giovanni neri|2020 docg|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
488. W|casanova di neri brunello di montalcino giovanni neri|docg 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
489. W|casanova di neri brunello di montalcino giovanni neri|docg 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=488
490. W|casanova di neri brunello di montalcino giovanni neri|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
491. W|casanova di neri brunello di montalcino giovanni neri|docg 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
492. W|casanova di neri brunello di montalcino giovanni neri|docg 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=491
493. W|casanova di neri brunello di montalcino giovanni neri|docg 2020 magnum 1 i owc|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
494. W|casanova di neri brunello di montalcino giovanni neri|docg 2021|pt|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
495. W|casanova di neri brunello di montalcino giovanni neri|docg 2021 magnum 1 i owc|pt|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
496. W|casanova di neri brunello di montalcino magnum|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
497. W|casanova di neri brunello di montalcino magnum|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=496
498. W|casanova di neri brunello di montalcino magnum|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=496
499. W|casanova di neri brunello di montalcino magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
500. W|casanova di neri brunello di montalcino magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=499
501. W|casanova di neri brunello di montalcino magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=499
502. W|casanova di neri brunello di montalcino mg|1 2020 lf|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
503. W|casanova di neri brunello di montalcino owc brunello di montalcino|docg 2016 vino rosso|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
504. W|casanova di neri brunello di montalcino|rod|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
505. W|casanova di neri brunello di montalcino|tenuta|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
506. W|casanova di neri brunello di montalcino tenuta nouva|2010|pt|r|??|??|??|2010|13.5|??|medio|carne vermelha, massas, queijos curados|seco
507. W|casanova di neri brunello di montalcino tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
508. W|casanova di neri brunello di montalcino tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=507
509. W|casanova di neri brunello di montalcino tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=507
510. W|casanova di neri brunello di montalcino tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=507
511. W|casanova di neri brunello di montalcino tenuta nuova|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco
512. W|casanova di neri brunello di montalcino tenuta nuova|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=511
513. W|casanova di neri brunello di montalcino tenuta nuova|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=511
514. W|casanova di neri brunello di montalcino tenuta nuova|2003|pt|r|??|??|??|2003|13.5|??|medio|carne vermelha, massas, queijos curados|seco
515. W|casanova di neri brunello di montalcino tenuta nuova|2004|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
516. W|casanova di neri brunello di montalcino tenuta nuova|2006|pt|r|??|??|??|2006|13.5|??|medio|carne vermelha, massas, queijos curados|seco
517. W|casanova di neri brunello di montalcino tenuta nuova|2012|pt|r|??|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco
518. W|casanova di neri brunello di montalcino tenuta nuova|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
519. W|casanova di neri brunello di montalcino tenuta nuova|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=518
520. W|casanova di neri brunello di montalcino tenuta nuova|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=518
521. W|casanova di neri brunello di montalcino tenuta nuova|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=518
522. W|casanova di neri brunello di montalcino tenuta nuova|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=518
523. W|casanova di neri brunello di montalcino tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
524. W|casanova di neri brunello di montalcino tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=523
525. W|casanova di neri brunello di montalcino tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=523
526. W|casanova di neri brunello di montalcino tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=523
527. W|casanova di neri brunello di montalcino tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=523
528. W|casanova di neri brunello di montalcino tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=523
529. W|casanova di neri brunello di montalcino tenuta nuova|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
530. W|casanova di neri brunello di montalcino tenuta nuova|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=529
531. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
532. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=531
533. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=531
534. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=531
535. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=531
536. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=531
537. W|casanova di neri brunello di montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=531
538. W|casanova di neri brunello di montalcino tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
539. W|casanova di neri brunello di montalcino tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=538
540. W|casanova di neri brunello di montalcino tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=538
541. W|casanova di neri brunello di montalcino tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=538
542. W|casanova di neri brunello di montalcino tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=538
543. W|casanova di neri brunello di montalcino tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=538
544. W|casanova di neri brunello di montalcino tenuta nuova|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
545. W|casanova di neri brunello di montalcino tenuta nuova|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=544
546. W|casanova di neri brunello di montalcino tenuta nuova|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=544
547. W|casanova di neri brunello di montalcino tenuta nuova|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=544
548. W|casanova di neri brunello di montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
549. W|casanova di neri brunello di montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=548
550. W|casanova di neri brunello di montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=548
551. W|casanova di neri brunello di montalcino tenuta nuova|2020 docg|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
552. W|casanova di neri brunello di montalcino tenuta nuova damaged label|2010|pt|r|??|??|??|2010|13.5|??|medio|carne vermelha, massas, queijos curados|seco
553. W|casanova di neri brunello di montalcino tenuta nuova|docg|pt|r|??|??|??|NV|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
554. W|casanova di neri brunello di montalcino tenuta nuova|docg 2007|pt|r|??|??|??|2007|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
555. W|casanova di neri brunello di montalcino tenuta nuova|docg 2009|pt|r|??|??|??|2009|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
556. W|casanova di neri brunello di montalcino tenuta nuova|docg 2013|pt|r|??|??|??|2013|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
557. W|casanova di neri brunello di montalcino tenuta nuova|docg 2015 vinho tinto italiano premium|pt|r|??|??|??|2015|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
558. W|casanova di neri brunello di montalcino tenuta nuova|docg 2018|pt|r|??|??|??|2018|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
559. W|casanova di neri brunello di montalcino tenuta nuova|docg 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
560. W|casanova di neri brunello di montalcino tenuta nuova|docg 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
561. W|casanova di neri brunello di montalcino tenuta nuova|docg 2021|pt|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
562. W|casanova di neri brunello di montalcino tenuta nuova|docg 2021 magnum 1 i owc|pt|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
563. W|casanova di neri brunello di montalcino tenuta nuova jeroboam|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
564. W|casanova di neri brunello di montalcino|tinto 2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
565. W|casanova di neri brunello di montalcino|white label|pt|w|??|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
566. W|casanova di neri brunello di montalcino|white label 2018|pt|w|??|??|??|2018|12.5|??|leve|frutos do mar, peixes, saladas|seco
567. W|casanova di neri brunello di montalcino|white label 2020|pt|w|??|??|??|2020|12.5|??|leve|frutos do mar, peixes, saladas|seco
568. W|casanova di neri brunello di montalcino|white label 2020|pt|w|??|??|??|2020|12.5|??|leve|frutos do mar, peixes, saladas|seco|=567
569. W|casanova di neri brunello di montalcino|white label 2021|pt|w|??|??|??|2021|12.5|??|leve|frutos do mar, peixes, saladas|seco
570. W|casanova di neri brunello di montalcino|white label tuscany italy 2018|pt|w|??|??|??|2018|12.5|??|leve|frutos do mar, peixes, saladas|seco
571. W|casanova di neri brunello di montalcino|white label tuscany italy 2018|pt|w|??|??|??|2018|12.5|??|leve|frutos do mar, peixes, saladas|seco|=570
572. W|casanova di neri brunello giovanni|neri|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
573. W|casanova di neri brunello|montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
574. W|casanova di neri brunello montalcino|cerretalto|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
575. W|casanova di neri brunello montalcino giovanni neri|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
576. W|casanova di neri brunello montalcino giovanni neri|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=575
577. W|casanova di neri brunello montalcino giovanni neri|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=575
578. W|casanova di neri brunello montalcino giovanni neri|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
579. W|casanova di neri brunello montalcino giovanni neri|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=578
580. W|casanova di neri brunello montalcino giovanni neri|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=578
581. W|casanova di neri brunello montalcino giovanni neri magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
582. W|casanova di neri brunello montalcino giovanni neri magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=581
583. W|casanova di neri brunello montalcino giovanni neri magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=581
584. W|casanova di neri brunello montalcino tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
585. W|casanova di neri brunello montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
586. W|casanova di neri brunello montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=585
587. W|casanova di neri brunello montalcino tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=585
588. W|casanova di neri brunello montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
589. W|casanova di neri brunello montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=588
590. W|casanova di neri brunello montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=588
591. W|casanova di neri brunello montalcino tenuta nuova|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
592. W|casanova di neri brunello montalcino tenuta nuova|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=591
593. W|casanova di neri brunello montalcino tenuta nuova magnum|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
594. W|casanova di neri brunello montalcino tenuta nuova magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
595. W|casanova di neri brunello montalcino tenuta nuova magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=594
596. W|casanova di neri brunello montalcino tenuta nuova magnum|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=594
597. W|casanova di neri brunello tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
598. W|casanova di neri brunello|white label 2010|pt|w|??|??|??|2010|12.5|??|leve|frutos do mar, peixes, saladas|seco
599. W|casanova di neri brunello|white label 2013|pt|w|??|??|??|2013|12.5|??|leve|frutos do mar, peixes, saladas|seco
600. W|casanova di neri|cabernet sauvignon pietradonice 2017|pt|r|cabernet sauvignon|??|??|2017|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
601. W|casanova di neri cerretalto|2004|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
602. W|casanova di neri cerretalto|2004|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=601
603. W|casanova di neri cerretalto|2006|pt|r|??|??|??|2006|13.5|??|medio|carne vermelha, massas, queijos curados|seco
604. W|casanova di neri cerretalto|2012|pt|r|??|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco
605. W|casanova di neri cerretalto|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
606. W|casanova di neri cerretalto|2014 brunello di montalcino|pt|r|??|??|??|2014|13.5|??|medio|carne vermelha, massas, queijos curados|seco
607. W|casanova di neri cerretalto|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
608. W|casanova di neri cerretalto|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
609. W|casanova di neri cerretalto|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=608
610. W|casanova di neri cerretalto|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=608
611. W|casanova di neri cerretalto|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
612. W|casanova di neri cerretalto|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
613. W|casanova di neri cerretalto brunello|2006|pt|r|??|??|??|2006|13.5|??|medio|carne vermelha, massas, queijos curados|seco
614. W|casanova di neri cerretalto brunello di|montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
615. W|casanova di neri cerretalto brunello di montalcino|1999 montalcino italy|pt|r|??|??|??|1999|13.5|??|medio|carne vermelha, massas, queijos curados|seco
616. W|casanova di neri cerretalto brunello di montalcino|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco
617. W|casanova di neri cerretalto brunello di montalcino|2013 montalcino italy|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
618. W|casanova di neri cerretalto brunello di montalcino|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
619. W|casanova di neri cerretalto brunello di montalcino|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=618
